,n_samples,noise,SR,SR_time,TPOT,TPOTSR,AK,AKSR,LR,timeTPOT,timeTPOTSR,timeAK,timeAKSR,meanguess,generations,function_set,epochs,max_TPOT_time
254,500,0.01,0.038326987,41.5006001,0.931541684,0.037912902,0.419882905,0.077165534,6.010622025,601.5604987,600.4391518,92.88330412,74.34524012,6.810236004,50,"['add', 'sub', 'mul', 'div']",,10
255,500,0.01,0.014957141,40.90321136,0.714522879,0.015037033,0.342931569,0.056070221,2.029638084,600.5756297,600.7328894,98.03183103,62.35584617,2.040094722,50,"['add', 'sub', 'mul', 'div']",,10
256,500,0.01,0.016638246,36.62192249,0.154307675,0.016677858,0.057310022,0.02702044,1.676856366,600.574163,600.6526642,78.30701423,28.91997099,2.306577232,50,"['add', 'sub', 'mul', 'div']",,10
257,500,0.01,1.79228841,36.89311743,0.024218532,0.291568471,0.208660896,0.225928741,1.802830115,608.1308317,600.899415,118.588691,95.32849526,2.831066383,50,"['add', 'sub', 'mul', 'div']",,10
258,500,0.01,0.012234269,35.3362515,0.012557387,0.01235535,0.024142486,0.014860917,1.197085836,600.5154026,601.1652009,32.44158173,17.21208811,1.558230102,50,"['add', 'sub', 'mul', 'div']",,10
259,500,0.01,1.297379441,37.3420701,0.850246792,1.149134017,0.615325949,0.569453333,3.1893393,600.4103761,600.0800786,217.2287555,144.4649277,3.169562161,50,"['add', 'sub', 'mul', 'div']",,10
260,500,0.01,2.757387497,38.93034697,0.110219035,1.659315953,1.060705164,0.588344574,4.240852844,604.8067405,600.5130181,113.1864092,111.1253262,4.459940727,50,"['add', 'sub', 'mul', 'div']",,10
261,500,0.01,0.047986902,39.43761992,0.064492199,0.048670285,0.062824096,0.050096231,1.730263181,600.703155,600.9390812,65.24550104,43.70040941,6.718161866,50,"['add', 'sub', 'mul', 'div']",,10
262,500,0.01,0.027575359,39.24334764,2.042376763,0.028016388,1.65473821,0.105550888,4.729899259,600.7825387,600.6050999,156.7336159,107.7889531,4.716258696,50,"['add', 'sub', 'mul', 'div']",,10
263,500,0.01,2.191468767,39.44981503,3.571717354,1.587167671,3.239414434,1.230142552,5.105406723,601.2433457,600.4354622,47.31623602,59.86599755,7.376784333,50,"['add', 'sub', 'mul', 'div']",,10
264,500,0.01,1.552664532,36.61702752,0.053801743,0.428944841,0.252166988,0.283091708,1.977796349,605.5679066,601.6455443,132.8651514,151.2045665,4.261484001,50,"['add', 'sub', 'mul', 'div']",,10
265,500,0.01,2.223243364,35.25169277,1.605204132,1.426255651,1.913127011,1.516532334,2.986132631,673.3798714,601.9016542,59.99424911,43.70741034,2.849703382,50,"['add', 'sub', 'mul', 'div']",,10
266,500,0.01,0.014779497,36.3204093,0.014899112,0.014785636,0.030284882,0.019360346,1.24524334,601.8325975,601.0610144,40.55990052,17.63019013,1.733544291,50,"['add', 'sub', 'mul', 'div']",,10
267,500,0.01,0.044565848,35.87920833,0.044361422,0.044030432,0.064395005,0.053485525,3.30620924,600.7649314,601.1747742,106.0269828,30.99820089,6.407991499,50,"['add', 'sub', 'mul', 'div']",,10
268,500,0.01,1.765509095,40.43087173,1.261266909,1.379471259,3.824106922,1.38460315,6.83778598,600.541044,600.6021657,54.17530847,26.53113961,6.945156325,50,"['add', 'sub', 'mul', 'div']",,10
269,500,0.01,0.056532183,38.83659887,0.056193876,0.055884336,0.056218151,0.057189305,0.056654747,610.8838634,600.3775969,36.40481234,36.80696011,5.815902177,50,"['add', 'sub', 'mul', 'div']",,10
270,500,0.01,0.017775761,37.67439508,0.607517988,0.017619564,0.107578688,0.0395621,1.698404378,601.911761,603.7519763,100.5869815,52.55583954,2.09973993,50,"['add', 'sub', 'mul', 'div']",,10
271,500,0.01,0.013934672,37.37447596,0.020893358,0.014484198,0.066701939,0.033431959,1.789473568,600.7382097,601.544343,118.3613014,33.96793127,1.766323422,50,"['add', 'sub', 'mul', 'div']",,10
272,500,0.01,0.01960491,36.95261621,0.019887144,0.019493935,0.041108735,0.021699278,0.019872473,600.3127851,601.0473812,16.24816632,24.30019784,2.474405153,50,"['add', 'sub', 'mul', 'div']",,10
273,500,0.01,0.03405739,38.19324112,0.063766551,0.034033418,0.072375928,0.046138976,1.999088541,601.7092388,600.3547723,92.83433008,41.10067129,3.978442686,50,"['add', 'sub', 'mul', 'div']",,10
274,500,0.01,0.012842789,39.71564841,0.012857988,0.012880863,0.020288491,0.015539313,1.237743105,600.6116016,600.2614846,37.4158318,20.77105379,1.742202771,50,"['add', 'sub', 'mul', 'div']",,10
275,500,0.01,0.05789849,40.2604897,0.105252673,0.058615223,0.071754748,0.061988783,2.497546325,604.5025461,600.1837137,97.91460991,34.45332766,6.892850324,50,"['add', 'sub', 'mul', 'div']",,10
276,500,0.01,0.01679743,36.3178277,0.02499848,0.016804512,0.213958924,0.057148428,2.145719202,606.121377,601.0178695,98.21168613,29.31120157,2.218045992,50,"['add', 'sub', 'mul', 'div']",,10
277,500,0.01,1.373763076,36.36846972,0.883026299,0.762993394,0.707121763,0.364039866,3.393703465,600.7492275,600.4876735,97.65737414,83.77469563,3.631475155,50,"['add', 'sub', 'mul', 'div']",,10
278,500,0.01,0.028865624,38.29007912,0.028919069,0.029481557,0.082315747,0.041824283,2.018338651,604.9299431,600.359117,107.3986959,65.0636425,2.670697952,50,"['add', 'sub', 'mul', 'div']",,10
279,500,0.01,0.032922797,36.78748941,0.033322882,0.034678075,0.061198456,0.041530175,2.186480348,601.2446358,600.6642218,78.60224724,36.01236415,2.611026578,50,"['add', 'sub', 'mul', 'div']",,10
280,500,0.01,3.871999309,36.68681693,6.667828919,5.04314476,9.885026737,3.267893742,9.467295819,608.1104867,603.4776893,11.57836723,62.86230803,11.13261619,50,"['add', 'sub', 'mul', 'div']",,10
281,500,0.01,77.55434646,37.99481964,74.89129229,77.95200751,81.64058549,79.71739884,81.59152463,600.376956,600.8193896,8.973524809,22.47600389,81.55180523,50,"['add', 'sub', 'mul', 'div']",,10
282,500,0.01,2.976420044,37.08492875,3.340907288,1.784306039,4.877909748,1.813126581,5.233953594,606.3849981,600.2405105,11.02614975,48.21085429,4.964174108,50,"['add', 'sub', 'mul', 'div']",,10
283,500,0.01,0.021622921,34.91881657,0.022070128,0.021549541,0.044811271,0.029495026,1.239127348,669.7293177,600.1042585,54.67483854,33.21070123,2.618374177,50,"['add', 'sub', 'mul', 'div']",,10
284,500,0.01,2.117646027,43.18414474,1.44560876,1.924617575,3.361830054,0.743264484,9.493753809,617.0186727,600.3935452,129.5466456,151.0431495,12.75186608,50,"['add', 'sub', 'mul', 'div']",,10
285,500,0.01,0.020697909,38.53775382,0.020930561,0.020504922,0.023700228,0.022113622,0.02064175,602.0387094,604.5881503,28.09528303,25.81569743,2.247737445,50,"['add', 'sub', 'mul', 'div']",,10
286,500,0.01,2.168205155,38.75245786,17.29515611,1.720234082,8.757639933,2.518389156,9.518753997,600.7137806,600.907629,14.60009909,17.38849497,8.569507809,50,"['add', 'sub', 'mul', 'div']",,10
287,500,0.01,0.028241275,36.79239249,0.02847203,0.028189103,0.030309492,0.029087537,0.028167109,600.1880982,600.1570318,28.70379305,26.83261013,3.630036903,50,"['add', 'sub', 'mul', 'div']",,10
288,500,0.01,0.030713025,35.48243999,0.042337596,0.030642734,0.543881216,0.090377586,5.209999357,603.6642067,603.4612734,145.1346169,83.29020166,5.15139092,50,"['add', 'sub', 'mul', 'div']",,10
289,500,0.01,1.280070296,38.15282893,0.817530635,0.399227329,0.768551285,0.312332831,1.909354067,603.2567766,600.8552804,60.04129505,72.60503817,1.914939375,50,"['add', 'sub', 'mul', 'div']",,10
290,500,0.01,0.02634466,39.6427114,0.652048532,0.026885316,1.459490043,0.153313593,4.610097682,612.8585651,605.5722146,45.5936594,125.7754021,4.42453338,50,"['add', 'sub', 'mul', 'div']",,10
291,500,0.01,5.02835711,37.27813768,3.718806299,4.394779441,4.877022308,3.76158515,7.136025042,601.7853022,602.7746115,159.9241128,111.6675854,7.125564527,50,"['add', 'sub', 'mul', 'div']",,10
292,500,0.01,0.018049928,38.18353629,1.468911325,0.018253084,0.800293314,0.109215353,3.080155463,600.4738188,600.6479428,141.0354948,71.30313754,3.08752613,50,"['add', 'sub', 'mul', 'div']",,10
293,500,0.01,27.14675017,40.07678699,75.72425616,27.11032225,56.18974118,53.42295516,57.98696978,601.4260397,600.1356986,11.96944809,14.17851782,56.20717282,50,"['add', 'sub', 'mul', 'div']",,10
294,500,0.01,2.290174901,40.14755106,0.31204196,1.85661806,5.477302735,1.116042281,9.341048126,602.9718211,601.1106203,43.92710471,173.2136078,8.846191035,50,"['add', 'sub', 'mul', 'div']",,10
295,500,0.01,0.027466931,37.03457427,0.0275919,0.027788455,0.07272006,0.04171091,2.732780384,600.3468163,600.8727975,97.27669716,54.06131101,3.553186622,50,"['add', 'sub', 'mul', 'div']",,10
296,500,0.01,0.018174131,34.46799183,0.01793773,0.018541545,0.0802995,0.028798869,2.48210981,623.995137,604.1486812,55.15577745,44.42747259,2.517571804,50,"['add', 'sub', 'mul', 'div']",,10
297,500,0.01,2.439042197,36.31755233,2.157345471,1.617775553,3.171295568,2.913355848,3.206638338,600.176028,601.3703337,12.45813942,12.10723662,3.184554032,50,"['add', 'sub', 'mul', 'div']",,10
298,500,0.01,1.80807997,34.81964874,0.106943334,0.638013161,0.253575563,0.211752819,1.820903619,602.8075838,601.5671165,138.0047374,127.9575391,3.218282845,50,"['add', 'sub', 'mul', 'div']",,10
299,500,0.01,0.038666942,40.02970219,0.039243722,0.038833517,0.054725003,0.041112674,1.549795407,606.3420844,600.66821,62.85070395,53.60640454,4.87390392,50,"['add', 'sub', 'mul', 'div']",,10
300,500,0.02,0.067706409,43.76922011,0.314564523,0.068909819,0.120442111,0.090540613,2.021976542,610.0926912,600.1612546,74.89751744,39.20138073,3.755226883,50,"['add', 'sub', 'mul', 'div']",,10
301,500,0.02,0.072561512,40.70710301,0.074296585,0.072886887,0.197067075,0.113751698,4.415911543,601.9619856,600.2451484,213.9819183,61.03282857,6.51875968,50,"['add', 'sub', 'mul', 'div']",,10
302,500,0.02,4.664598215,38.51724958,2.964774236,3.173730406,2.645523661,2.514601436,5.025424926,600.2580426,603.7064557,80.05449319,43.79648066,4.747653071,50,"['add', 'sub', 'mul', 'div']",,10
303,500,0.02,1.462354474,43.59389162,1.782171473,1.333857401,1.078094926,0.228641991,8.0351684,601.927186,601.2155547,163.4394908,155.3657625,11.9239538,50,"['add', 'sub', 'mul', 'div']",,10
304,500,0.02,0.0863154,41.42213464,0.100931179,0.087955712,1.976751974,0.313112361,11.37441986,602.0145338,600.6291263,216.0554163,74.0418818,12.13959935,50,"['add', 'sub', 'mul', 'div']",,10
305,500,0.02,0.063893075,41.87556839,0.785618246,0.064524754,0.247253825,0.116608442,2.984409153,601.4493437,601.8742902,152.4878862,54.49945736,3.706464472,50,"['add', 'sub', 'mul', 'div']",,10
306,500,0.02,0.04048615,39.10792756,0.047257777,0.040670635,0.576760596,0.070755661,3.312083764,602.5451117,600.2164836,95.23777246,55.08589149,3.919292855,50,"['add', 'sub', 'mul', 'div']",,10
307,500,0.02,4.279406699,39.95519471,3.377145857,3.199897786,4.858237498,3.905959086,6.49983692,601.4866016,600.9463322,15.88789749,45.25755906,6.820783981,50,"['add', 'sub', 'mul', 'div']",,10
308,500,0.02,0.09034544,43.53818226,0.108254996,0.090992548,0.117439866,0.092955924,2.361723242,601.7788858,601.6588619,125.4510877,50.03219295,6.595063866,50,"['add', 'sub', 'mul', 'div']",,10
309,500,0.02,0.064884965,42.66863751,0.065999462,0.065128935,0.24285698,0.089575715,4.870581339,602.021769,600.7071342,223.3440974,32.80256104,4.87825794,50,"['add', 'sub', 'mul', 'div']",,10
310,500,0.02,0.054423205,40.69491673,0.081030187,0.054763416,0.082421234,0.064639332,1.20564049,602.1038566,600.2190437,68.148983,22.52145433,4.381316128,50,"['add', 'sub', 'mul', 'div']",,10
311,500,0.02,0.101381167,41.45001841,0.101541384,0.109309464,0.110354357,0.103548733,0.101607499,600.3818421,600.356957,31.09728718,28.96980023,5.569413917,50,"['add', 'sub', 'mul', 'div']",,10
312,500,0.02,0.103467915,41.65870094,0.117332893,0.103043456,0.124479958,0.104140978,4.432219516,600.4726107,601.6259325,84.19968653,40.43787456,4.415825575,50,"['add', 'sub', 'mul', 'div']",,10
313,500,0.02,0.042292716,39.11206388,0.042576212,0.042343365,0.097614212,0.047221676,2.852013952,638.6108627,600.8956385,46.9212563,31.95778656,2.824293331,50,"['add', 'sub', 'mul', 'div']",,10
314,500,0.02,0.049392139,41.99516916,0.813606126,0.049876074,0.412938323,0.143392258,3.42953181,601.4804289,607.9184816,157.8338704,27.95907426,4.400933968,50,"['add', 'sub', 'mul', 'div']",,10
315,500,0.02,0.102372922,43.13873744,0.474645617,0.103885516,0.248358467,0.125215248,4.817579395,605.9342842,600.2706418,113.3613942,40.94014406,5.588390438,50,"['add', 'sub', 'mul', 'div']",,10
316,500,0.02,0.09068844,40.10134745,0.091874183,0.091103106,0.194545596,0.152236295,2.176123747,600.142771,603.2815888,125.9221258,99.84950376,2.177842237,50,"['add', 'sub', 'mul', 'div']",,10
317,500,0.02,2.189671934,39.72996736,1.256750141,1.813931447,1.234898918,1.933074645,2.851881112,600.4159296,602.0238249,66.89632654,12.75195503,3.005825683,50,"['add', 'sub', 'mul', 'div']",,10
318,500,0.02,0.040611733,38.91261768,0.041453093,0.041818474,0.057477069,0.053305666,1.199470704,600.7786832,600.7141418,70.24390626,37.75940347,2.818080904,50,"['add', 'sub', 'mul', 'div']",,10
319,500,0.02,0.033729563,39.66486812,0.035833917,0.03459371,0.035567487,0.033665229,0.034248522,600.5301025,602.4111359,23.21270609,14.93707681,2.18705985,50,"['add', 'sub', 'mul', 'div']",,10
320,500,0.02,4.484160865,38.79916859,5.892741754,4.34366917,3.903883589,4.325748776,4.813709255,600.7645404,601.8646395,55.41330171,64.13376331,4.791397197,50,"['add', 'sub', 'mul', 'div']",,10
321,500,0.02,1.227333739,39.31457472,0.471938213,0.309424755,0.55499443,0.185949505,1.835971296,600.9811614,600.5087416,50.82888937,126.8007388,2.421279064,50,"['add', 'sub', 'mul', 'div']",,10
322,500,0.02,0.038686563,40.02962279,0.638443877,0.039100303,0.471043631,0.079939306,2.016402596,606.4047849,600.6888502,57.54440475,54.22036242,2.405802452,50,"['add', 'sub', 'mul', 'div']",,10
323,500,0.02,0.062920978,39.86073899,0.095346469,0.06491275,0.107512259,0.070643313,3.413631484,600.6758723,600.3179846,75.21019197,40.93956709,3.388689851,50,"['add', 'sub', 'mul', 'div']",,10
324,500,0.02,0.074393868,42.52007604,0.625326504,0.077535062,3.620936642,0.117303649,4.478681333,602.7168701,600.1605735,11.26739001,85.89399052,6.081342672,50,"['add', 'sub', 'mul', 'div']",,10
325,500,0.02,3.018026375,40.84839535,2.74200341,2.224982605,2.16675683,3.23061763,6.904146107,600.1621943,602.6119485,84.37087631,13.19307685,7.880557276,50,"['add', 'sub', 'mul', 'div']",,10
326,500,0.02,6.130544205,38.61628652,4.041717394,3.950554409,5.678950796,5.521773682,6.62283479,601.2459633,601.8187113,35.96448994,34.20502853,6.481645182,50,"['add', 'sub', 'mul', 'div']",,10
327,500,0.02,0.054596712,41.32040501,0.071645142,0.056582672,0.379001562,0.106572321,4.380241032,603.5408704,600.7752841,103.8651094,48.77322006,4.507180981,50,"['add', 'sub', 'mul', 'div']",,10
328,500,0.02,17.6761731,37.73326921,16.66938995,15.79042858,17.84201281,16.78684894,17.85812156,600.7407334,600.2376871,12.94625998,16.30462766,18.02520424,50,"['add', 'sub', 'mul', 'div']",,10
329,500,0.02,0.109185532,40.22370553,0.110791727,0.111699144,0.124676986,0.11522079,4.610816337,600.3786664,600.0592651,68.08060384,42.93201137,4.842126111,50,"['add', 'sub', 'mul', 'div']",,10
330,500,0.02,2.876259363,36.57861042,1.718362388,0.183447973,3.41787494,3.16674398,3.448277132,601.5580513,602.6458642,14.79679132,14.2193954,6.890103317,50,"['add', 'sub', 'mul', 'div']",,10
331,500,0.02,9.128043989,35.21182537,6.50203792,7.266864521,8.979734151,8.310658169,10.04178863,600.471705,600.8137627,22.75418615,15.79976249,9.944516675,50,"['add', 'sub', 'mul', 'div']",,10
332,500,0.02,1.564613232,39.42467141,8.913029662,1.542242125,7.114066318,1.493696774,8.641589185,880.4396639,601.1034076,23.49124265,32.67242384,8.353485542,50,"['add', 'sub', 'mul', 'div']",,10
333,500,0.02,0.071132027,37.16191268,0.134850083,0.071303851,0.201444961,0.08367529,3.842114776,601.1266146,600.493696,72.10813165,55.61697793,3.818762587,50,"['add', 'sub', 'mul', 'div']",,10
334,500,0.02,8.490685883,38.33992791,6.168581866,7.293824477,8.513435198,8.35259408,8.891746687,608.2878976,603.4156325,13.99369645,14.23104072,8.723869907,50,"['add', 'sub', 'mul', 'div']",,10
335,500,0.02,0.041517181,36.68942976,1.818851532,0.041991873,1.669086835,0.132292398,3.142376816,602.4153357,600.8696988,42.13419509,98.37729955,3.086522485,50,"['add', 'sub', 'mul', 'div']",,10
336,500,0.02,0.053361724,36.74301076,0.052961965,0.053304437,0.077098362,0.063444822,1.356056348,612.8609729,606.7061214,65.08080912,39.58164215,3.040459756,50,"['add', 'sub', 'mul', 'div']",,10
337,500,0.02,0.039128001,35.64999461,0.039401149,0.040098739,0.055762493,0.055892404,0.039062025,600.3720746,600.0827589,42.73603106,38.27636123,2.287643376,50,"['add', 'sub', 'mul', 'div']",,10
338,500,0.02,0.064376409,37.93616939,0.06462581,0.064504584,0.070406555,0.06941156,2.387008979,600.8805151,600.5819011,54.59279442,30.92387056,2.461028344,50,"['add', 'sub', 'mul', 'div']",,10
339,500,0.02,2.040094052,38.55280495,1.376215566,1.494387522,1.200828499,1.739929718,2.830717214,600.1953287,600.1089396,138.0716405,62.62211585,3.003652539,50,"['add', 'sub', 'mul', 'div']",,10
340,500,0.02,0.050516205,37.4203217,0.77806932,0.051692631,0.332112613,0.074135461,3.181082973,601.6648424,600.9030528,171.4751968,85.80116582,3.37966746,50,"['add', 'sub', 'mul', 'div']",,10
341,500,0.02,1.399319536,41.48826742,0.077594581,0.721894282,0.235787267,0.170760442,5.388761312,602.6937222,607.326803,193.9792655,120.3608229,6.565562697,50,"['add', 'sub', 'mul', 'div']",,10
342,500,0.02,0.060891672,36.21608782,0.061425536,0.061455297,0.06361272,0.06574758,0.060864063,601.1698797,600.1145287,40.78472018,28.12248373,3.272996658,50,"['add', 'sub', 'mul', 'div']",,10
343,500,0.02,0.049394404,40.8461709,1.764182865,0.049802989,1.32458006,0.115188697,3.506617311,600.4700327,601.5059631,100.3144372,125.6637435,3.690025182,50,"['add', 'sub', 'mul', 'div']",,10
344,500,0.02,0.083570422,40.8696425,0.084397968,0.0846163,0.100029401,0.092039678,3.745315805,600.4828777,600.3740411,70.78140283,34.04503274,4.478220973,50,"['add', 'sub', 'mul', 'div']",,10
345,500,0.02,0.023849351,36.56250048,0.024305186,0.023958376,0.160660523,0.069796308,1.922192465,605.7257609,601.5404828,81.57194066,51.37238503,1.792519722,50,"['add', 'sub', 'mul', 'div']",,10
346,500,0.02,0.032454529,36.49221849,0.569806347,0.032653161,0.430042179,0.095968066,2.453998571,600.8545413,600.0595796,34.50881577,82.97520685,2.448561254,50,"['add', 'sub', 'mul', 'div']",,10
347,500,0.02,2.3494465,37.74718738,1.499995651,1.252311186,1.228965439,1.478696172,3.424964981,600.4394374,602.3318105,135.125303,184.0224941,3.203165741,50,"['add', 'sub', 'mul', 'div']",,10
348,500,0.02,0.063600788,37.49605131,0.076370152,0.063432465,3.707841956,0.077114091,3.8327115,715.204066,600.3867862,17.61868024,79.30336738,4.352677402,50,"['add', 'sub', 'mul', 'div']",,10
349,500,0.02,0.047993972,38.28380489,0.172617999,0.048983805,0.088851439,0.078515549,1.200362549,612.7155387,602.383281,110.0645876,72.5000813,2.933503767,50,"['add', 'sub', 'mul', 'div']",,10
350,500,0.03,0.143574301,42.88581491,2.427555582,0.144493935,8.984518335,0.493085592,9.052931709,603.6676283,600.494822,8.803950787,40.730546,9.000128739,50,"['add', 'sub', 'mul', 'div']",,10
351,500,0.03,0.078392274,39.24704075,0.392589782,0.078385454,0.215295884,0.083451088,4.199486764,601.0834477,600.9172487,129.4977891,59.78300834,4.390706785,50,"['add', 'sub', 'mul', 'div']",,10
352,500,0.03,0.039380188,41.22444677,0.047950151,0.040640201,0.06227138,0.056419145,1.149162563,600.7250967,600.8829749,71.29686356,41.2718029,1.516673341,50,"['add', 'sub', 'mul', 'div']",,10
353,500,0.03,0.103373737,41.54288054,0.190521115,0.106334561,0.137379583,0.112282821,2.620419718,603.2100217,600.8309417,92.33040309,49.41205335,3.108160018,50,"['add', 'sub', 'mul', 'div']",,10
354,500,0.03,0.076044358,40.32243085,0.075351996,0.074881159,0.113373875,0.081587413,3.022730715,600.695996,600.445955,54.51923728,39.57788277,3.096504285,50,"['add', 'sub', 'mul', 'div']",,10
355,500,0.03,2.24682102,40.82804108,2.345082714,1.972112811,2.345190171,1.298774524,7.058778061,604.2712891,600.5063725,210.6447582,130.4327931,7.83301193,50,"['add', 'sub', 'mul', 'div']",,10
356,500,0.03,0.084185074,38.9423399,0.093065755,0.084448516,0.143775705,0.108692572,2.861803613,602.6073098,600.6124952,111.2455816,41.25917077,3.684649474,50,"['add', 'sub', 'mul', 'div']",,10
357,500,0.03,0.033765487,36.65342283,0.034463445,0.033857228,0.124914404,0.061297608,1.503755342,601.2791178,605.4383326,81.82761884,50.79629922,1.864480973,50,"['add', 'sub', 'mul', 'div']",,10
358,500,0.03,17.24065645,37.53160453,13.49866589,14.79706158,16.60634533,16.61292272,16.75048892,601.8525467,600.5033393,13.85937023,12.88168383,17.50110313,50,"['add', 'sub', 'mul', 'div']",,10
359,500,0.03,0.112514243,38.53611183,0.115096936,0.114674998,0.126215232,0.117051415,1.262944749,600.6390016,600.9409697,66.46437621,38.92858982,5.41672327,50,"['add', 'sub', 'mul', 'div']",,10
360,500,0.03,0.070060305,38.11859083,0.072341888,0.071721238,0.075372792,0.071423645,0.072341888,600.399488,600.1179299,59.90854883,54.80898428,2.301518956,50,"['add', 'sub', 'mul', 'div']",,10
361,500,0.03,2.674534487,39.16323233,2.830798994,2.598251189,2.409002319,2.547682311,4.276769905,600.8866816,600.7632296,42.538517,13.68875337,4.6971005,50,"['add', 'sub', 'mul', 'div']",,10
362,500,0.03,0.072805679,40.67035127,0.079308987,0.072663036,0.219857733,0.083806176,2.340961233,603.7574122,600.4436686,110.5233357,39.10222101,2.901437425,50,"['add', 'sub', 'mul', 'div']",,10
363,500,0.03,0.108835638,40.70492125,0.108157818,0.119646014,0.157757834,0.116160002,5.308483768,600.1787364,601.02175,94.64766073,68.2821722,5.3718356,50,"['add', 'sub', 'mul', 'div']",,10
364,500,0.03,0.111112898,38.89579988,0.111693489,0.111727859,0.117691648,0.114136766,0.111754938,600.0963778,607.0784776,29.77424288,30.02553177,4.553255304,50,"['add', 'sub', 'mul', 'div']",,10
365,500,0.03,1.405877979,36.13103318,0.719838998,0.050930168,0.68810144,0.235478042,2.081535446,602.382184,600.6859503,95.87466908,103.5837111,2.324395011,50,"['add', 'sub', 'mul', 'div']",,10
366,500,0.03,0.136329099,40.05398178,0.179307108,0.143102004,1.043959396,0.168402235,9.517559589,604.3459234,600.3045523,283.5871875,89.51860142,10.20414663,50,"['add', 'sub', 'mul', 'div']",,10
367,500,0.03,18.77944077,44.12052584,18.69589238,18.85601283,23.42322287,23.57360755,24.75531321,606.3391106,600.4599209,10.46871924,10.73359013,23.49703365,50,"['add', 'sub', 'mul', 'div']",,10
368,500,0.03,9.750462935,46.50539708,18.01713954,9.575874029,24.67301582,8.505492618,23.26781192,610.0567966,600.4104016,10.42638397,51.0476141,24.47329183,50,"['add', 'sub', 'mul', 'div']",,10
369,500,0.03,1.82871347,37.7953701,0.938332895,0.146002957,0.719707331,0.718911832,2.360119396,605.5216048,604.4358311,90.92351222,88.86639285,3.232238789,50,"['add', 'sub', 'mul', 'div']",,10
370,500,0.03,96.76517679,37.00458884,88.99279796,86.49853635,97.15765945,97.06786266,98.03582053,602.899199,600.4598556,12.91764021,13.26484561,97.47480381,50,"['add', 'sub', 'mul', 'div']",,10
371,500,0.03,8.447561152,42.4368763,8.566034988,9.080201182,8.964380562,9.497964548,11.69579236,600.5730994,605.0122697,132.117569,22.59443474,12.91565221,50,"['add', 'sub', 'mul', 'div']",,10
372,500,0.03,18.47535888,38.53088617,16.11755377,14.71484917,15.53609893,14.83681128,18.16879175,601.513181,600.8841588,108.1799495,40.82474875,18.56366422,50,"['add', 'sub', 'mul', 'div']",,10
373,500,0.03,11.07461965,39.83338118,22.41846615,10.19587547,22.180423,11.18260598,23.81019203,600.1441164,600.3524384,151.6660571,86.71149039,23.32681345,50,"['add', 'sub', 'mul', 'div']",,10
374,500,0.03,0.181145353,39.62617326,0.180277419,0.180674364,0.181043932,0.184071411,0.180788024,600.5625134,600.6385777,36.43114114,24.72843599,6.078739483,50,"['add', 'sub', 'mul', 'div']",,10
375,500,0.03,0.048298347,37.07166004,0.056524125,0.049151791,0.263622975,0.064945716,1.51123862,612.0614824,608.3536952,80.59448361,47.01142955,2.349909779,50,"['add', 'sub', 'mul', 'div']",,10
376,500,0.03,0.084060448,42.54232955,3.44317459,0.094794349,1.474085784,0.188469716,4.713281309,610.7711926,601.1835506,187.8569579,58.23538136,5.714301661,50,"['add', 'sub', 'mul', 'div']",,10
377,500,0.03,0.089283291,38.83116508,0.092942914,0.089371555,0.115197504,0.092971675,2.508298613,601.3647823,601.2566712,102.4178417,56.82661557,3.584597548,50,"['add', 'sub', 'mul', 'div']",,10
378,500,0.03,0.062420149,37.72421217,0.062830207,0.062864421,0.094661688,0.081627299,2.833286955,625.2379439,600.6939011,109.2860854,44.69786572,3.161645119,50,"['add', 'sub', 'mul', 'div']",,10
379,500,0.03,1.431293721,41.85630918,1.630707502,1.27813833,2.406268648,0.917078872,3.952317534,601.2867136,600.6112967,117.9313941,110.0863984,3.684358365,50,"['add', 'sub', 'mul', 'div']",,10
380,500,0.03,0.055393163,35.60384321,0.056061505,0.055319963,0.087295191,0.068497192,1.363549779,620.2124782,600.7456548,90.84457731,57.7563355,1.743156969,50,"['add', 'sub', 'mul', 'div']",,10
381,500,0.03,2.886484688,36.8686862,1.912103503,1.915552067,1.725954675,2.877029956,3.180291939,600.5187416,600.267848,81.78122807,13.37815475,3.197514585,50,"['add', 'sub', 'mul', 'div']",,10
382,500,0.03,5.452205904,43.86426711,6.456696379,6.398745912,9.83925007,5.389240048,20.37809201,605.3374565,605.8639598,163.478967,27.26931787,19.95967702,50,"['add', 'sub', 'mul', 'div']",,10
383,500,0.03,0.063426365,36.73796749,0.063844382,0.063274642,0.096487422,0.07736428,2.604398902,600.4127843,600.1262836,80.4400959,39.25825095,3.04484277,50,"['add', 'sub', 'mul', 'div']",,10
384,500,0.03,0.089394599,38.26646519,0.089565842,0.08915854,0.097391033,0.089672006,2.438386706,600.3274078,600.4389689,50.52337885,23.19136453,3.051484383,50,"['add', 'sub', 'mul', 'div']",,10
385,500,0.03,13.50185979,42.09186029,16.39317933,12.78635361,19.81929786,11.3152206,22.37856105,603.3819096,601.407331,21.68897533,51.21192741,21.75778068,50,"['add', 'sub', 'mul', 'div']",,10
386,500,0.03,9.66523127,43.62073755,9.067209679,6.867314171,10.23720979,10.14016767,11.04782465,601.0379603,601.4965701,27.85747695,58.69363403,10.89059557,50,"['add', 'sub', 'mul', 'div']",,10
387,500,0.03,0.080133681,43.53559566,0.085229906,0.079886717,0.182512959,0.105667972,3.880157171,602.899128,600.5783958,119.7398164,46.37188935,4.988377163,50,"['add', 'sub', 'mul', 'div']",,10
